,_step,rmsd_linear,lr_duration_time,estimator_coef_err_sum,estimator_intercept_err,X,_wandb,geodesic_tol,estimator_coef_err,model,estimator_intercept_hat,estimator_coef_err_norm,true_coef,lr_coef_err,linear_noise,noise_factor,lr_intercept_err,lr_intercept_err_sum,_runtime,_timestamp,true_intercept,lr_coef_err_sum,estimator_intercept_err_norm,estimator,rmsd_geodesic,lr_coef_err_norm,estimator_intercept_err_sum,estimator_coef_hat,linear_coef_hat,linear_intercept_hat,lr_intercept_err_norm,estimator_duration_time,line vs geodesic,n_gr_iterations,n_gr_jacobian_evaluations,n_gr_function_evaluations,n_X,model,full_run,use_cuda,device_id,estimator,tol_factor,project_dir,torch_dtype,dataset_name,linear_noise,noise_factor,space_dimension,project_linear_noise,0
274,4,0.11017885490658076,0.0017685890197753906,1.3415121011980629,"[0.28028239391878684, 0.2822176093753535, 0.16439278409785674, 0.3303174988370803]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 5},0.01,"[0.42261721652745377, 0.5555936901462626, 0.12884068996334275, 0.23446050456100367]",3,"[1.2562941859147732, 0.4123379084130914, 0.28556755571223646, 0.5715800048753616]",0.7475702721650885,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]","[-0.3911579825782098, -0.39101215387420246, -0.13773147923479517, -0.2251434717916508]",True,0.2,"[-0.36439752482911936, -0.31380221630440486, -0.1849792358553231, -0.37170888941703073]",-1.2348878664058782,6.801970481872559,1709322594.3003075,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]",-1.1450450874788582,0.5425307704488426,LLS,0.09049677256548308,0.61282510969656,1.057210286229077,"[0.046226674186106154, 0.11536966385529572, 0.00034841280741641084, 0.01820133777115497]","[0.11431967838897586, 0.29444484561407097, 0.0010920422861261203, 0.04681878250858073]","[1.265819937774094, 0.4158683619124771, 0.28858506290735586, 0.577462684956387]",0.6353284215493643,0.5410187244415283,,12.0,22.0,198.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.2,3,True,run_6am5ose5
275,5,0.0897568839401279,0.0010395050048828125,0.8024834731419975,"[0.11894890593238272, 0.1949459239265977, 0.10797339250139364]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 5},0.01,"[0.2417165901733771, 0.214019476737354, 0.34674740623126643]",3,"[1.1846470142352286, 0.5242325395841242, 0.3585649073426198]",0.47377738455532686,"[0.30819188498582417, 0.27014702401036017, 0.4463150134554077]","[-0.20287487842596097, -0.16864593161065627, -0.25069825092959086]",True,0.2,"[-0.13524138067500835, -0.20228919237189913, -0.113815326489503]",-0.45134589953641047,6.955140590667725,1709322581.9910245,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]",-0.6222190609662082,0.25260841032389575,LLS,0.07989712285120086,0.3639358179189439,0.4218682223603741,"[0.0495272472293502, 0.04766108480186687, 0.09394899874106737]","[0.1053170065598632, 0.10150109239970392, 0.1956167625258168]","[1.1901575395667228, 0.5273813858449828, 0.359748972273176]",0.2686355839074003,0.3918719291687012,"{'_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': '54d468db70b892b811058369b30d4d1ff5c92087e31284e08a26225b504d7aaa', 'path': 'media/images/line vs geodesic_5_54d468db70b892b81105.png', 'size': 26303}",12.0,21.0,147.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.2,2,True,run_mq9zly6o
276,4,0.3553126822644273,0.002181529998779297,13.097697182036452,"[0.524299938236648, 0.2841119272183007, 0.1883641272266876, 0.3729765499200447, 0.26540113068443977, 0.34166613577722593, 0.07998497644820218, 0.1761845840676018, 0.2744836645239667, 0.12476666386574645, 0.22251505898531804]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 8},0.01,"[2.9928562593346544, 1.2370676936278795, 0.9659198159396364, 1.6355950263669827, 1.1288035450576814, 1.3370564072827338, 0.34430478787594354, 0.7823160943297602, 1.178179043390447, 0.5233128461181307, 0.9722856627126008]",3,"[1.3488577996390276, 0.3641800729779978, 0.2327865379931945, 0.47067977310307835, 0.3260334840519057, 0.38538541758453726, 0.08443966899790512, 0.1489621288575726, 0.26212923671674127, 0.14014647224885052, 0.1963897152194316]",4.527193434111594,"[3.1954475256573662, 1.2659835120415546, 1.0580789425328172, 1.6587276879184565, 1.2243913326705242, 1.4211786981468153, 0.3894108239177472, 0.9233170579023782, 1.3376894072740466, 0.5552225181719327, 1.0815338409815232]","[-3.0916979754498004, -1.268614354932572, -0.9240845850392514, -1.6889095889076111, -1.098738048240108, -1.3277251924935636, -0.3199700427553368, -0.6895332922389081, -1.0876141459294997, -0.5187651210560575, -0.9145932475510914]",True,0.1,"[-0.7612740731240941, -0.36425420206204695, -0.23902914654817567, -0.4768423277521619, -0.336836996252181, -0.42816414802509295, -0.09887631800129688, -0.21096678328055757, -0.3346693773156483, -0.15620935590075533, -0.268671100175781]",-3.675793828437792,10.12813687324524,1709322568.721737,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]",-12.9302455945938,0.9461689226785716,LLS,0.26044883892163584,4.550906034765843,2.854754756954182,"[0.08350223515409894, -0.008382877920916992, 0.06807360327510908, -0.025282178437822336, 0.06179717729133716, 0.04317144633357317, 0.03594855271806831, 0.12357973265073754, 0.130137332907402, 0.01699905661348098, 0.08663271100263961]","[0.10374955020756592, -0.002630842891017446, 0.13399435749356586, -0.03018190098915495, 0.12565328443041607, 0.09345350565325168, 0.06944078116241044, 0.2337837656634701, 0.2500752613445472, 0.0364573971158751, 0.16694059343043174]","[1.3823659112181907, 0.365416376154835, 0.2345351522145033, 0.4723292466212558, 0.3280993051511656, 0.3874068312265067, 0.08524350921257853, 0.15097968953441238, 0.26461779507365213, 0.1409245063371841, 0.19817801135587235]",1.2475532859270495,3.8442420959472656,,11.0,22.0,506.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,10,True,run_qe58nfdk
277,4,0.20537075995469617,0.002698659896850586,7.086532428507224,"[0.43639323860237056, 0.29831092706989365, 0.2011599889045183, 0.3924879022648159, 0.283942107608071, 0.3241618584693722]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 6},0.01,"[1.9440969914923805, 0.9941097435288198, 0.9890142651745644, 1.1712985566348224, 1.026730722210009, 0.9612821494666278]",3,"[1.2981941183005132, 0.3652079055501087, 0.23010259916083697, 0.47100312895160873, 0.32172264105259557, 0.4166947841347602]",3.015973502339722,"[2.143691531548964, 1.1211364684305278, 1.1197527312317004, 1.2714803803105312, 1.1691177630113967, 1.013897757174336]","[-1.9553394155710648, -0.9207659265493322, -0.8863673634671565, -1.1491497750190134, -0.9291874762692476, -0.9807630432782076]",True,0.1,"[-0.622890749677768, -0.3614180471538506, -0.2414683645986415, -0.4746151297996723, -0.34051044690512555, -0.39575237070538055]",-2.4366551088404385,8.108623266220093,1709322552.5506244,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]",-6.821573000154022,0.8121850733833373,LLS,0.1747488982679161,2.933025731755853,1.9364560229190415,"[0.09724108859820917, 0.0924231935572922, 0.10849914003206998, 0.05529733595431851, 0.11120377786607508, 0.013669964332488502]","[0.18835211597789947, 0.20037054188119555, 0.23338536776454388, 0.12233060529151778, 0.23993028674214908, 0.033134713896128466]","[1.317445634173711, 0.36825253106303135, 0.23209593416403748, 0.4745564445737454, 0.32442585449822103, 0.4198186085462192]",1.0367013488704422,1.8947062492370603,,10.0,21.0,273.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,5,True,run_8g7o1lb4
278,4,0.0739370790681759,0.0010576248168945312,1.4138261100836362,"[0.27343585574019547, 0.24706807879626308, 0.16107729311701435, 0.3283184200292101]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 6},0.01,"[0.448013720076271, 0.5408710938547658, 0.14221845710460307, 0.28272283904799633]",3,"[1.2740589606976054, 0.45033606273341725, 0.2915734964216472, 0.5791446815089314]",0.7703350743701103,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]","[-0.4279391750341019, -0.38375548839007967, -0.15898315867321763, -0.32108128898806915]",True,0.1,"[-0.34680071398107537, -0.2737742361558911, -0.17882649087811442, -0.36380550836284054]",-1.1632069493779214,7.296529293060303,1709322537.5258763,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]",-1.2917591110854685,0.5191807797413448,LLS,0.0644719849104458,0.6773249229714862,1.009899647682683,"[0.0358687053113087, 0.13581176788533167, -0.009084246286099884, -0.022124637191646822]","[0.07753848593308371, 0.30170151109819376, -0.020159637152296375, -0.049119034687837605]","[1.283416748622138, 0.4558963420609909, 0.29473780788456455, 0.5853660660105772]",0.5996302438632082,0.789574384689331,,15.0,33.0,297.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,3,True,run_dr1bljkx
279,5,0.06828894499190444,0.002031087875366211,0.784669943635194,"[0.10958390396071492, 0.1680552836612721, 0.1060595698125008]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 5},0.01,"[0.23937187646442248, 0.2304884125903197, 0.31480965458045185]",3,"[1.1988015443520972, 0.5532250193821406, 0.3620320713287755]",0.4577432929028754,"[0.30819188498582417, 0.27014702401036017, 0.4463150134554077]","[-0.19192452440320415, -0.19846186646353403, -0.16090176716887267]",True,0.1,"[-0.12037204636562372, -0.1722593153985058, -0.10856792055127357]",-0.4011992823154031,6.7425856590271,1709322524.7337246,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]",-0.5512881580356108,0.22693576783432476,LLS,0.05944717223214665,0.3195489229924768,0.38369875743448784,"[0.05258478685755413, 0.03140724838816422, 0.12613094726215857]","[0.11626736058262, 0.07168515754682613, 0.28541324628653497]","[1.2050268738761074, 0.5574112628183762, 0.3649963782114054]",0.23653687801405812,0.3784162998199463,"{'height': 800, 'sha256': '125a73fb5e46355bd008a345e864db4b2aed119c3022a7e08e0869b15c72380b', 'path': 'media/images/line vs geodesic_5_125a73fb5e46355bd008.png', 'size': 26096, '_type': 'image-file', 'width': 800, 'format': 'png'}",10.0,19.0,133.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,2,True,run_t16zd3u3
280,4,0.10209818297284338,0.0021457672119140625,12.558205947833123,"[0.53015069763099, 0.3153278990914349, 0.2182907955342035, 0.4093043954573158, 0.2927235641283615, 0.3503676381966863, 0.08389316928646602, 0.17585280733329187, 0.27953442722685073, 0.12951953319725903, 0.2181667430974484]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 7},0.01,"[2.8559647535465205, 1.1530570214619549, 0.9231166082358704, 1.5037344052303745, 1.0980763683993393, 1.2934944603180052, 0.3421299799931674, 0.7870747211173387, 1.1622955601978344, 0.5012797565690148, 0.9379823127637016]",3,"[1.292576676920216, 0.3213597021962607, 0.19657008846082463, 0.41880670096793127, 0.28812611008605343, 0.3610230441649333, 0.07728523937859964, 0.1423125073402728, 0.24586122734446816, 0.12988422760432358, 0.19116942139077103]",4.3239910909157455,"[3.1954475256573662, 1.2659835120415546, 1.0580789425328172, 1.6587276879184565, 1.2243913326705242, 1.4211786981468153, 0.3894108239177472, 0.9233170579023782, 1.3376894072740466, 0.5552225181719327, 1.0815338409815232]","[-2.9406502039496365, -1.1668062509067632, -0.8743275037316302, -1.5143041445246563, -1.0886876760536526, -1.3077366001308657, -0.3279989231444952, -0.7186452922721741, -1.0960136603911612, -0.4994971571734169, -0.879989423887995]",True,0.01,"[-0.8358881216188381, -0.4035399818310751, -0.2739674547620897, -0.5241540512762533, -0.3724815992760505, -0.44920151573028466, -0.1056591569257876, -0.2173758472488017, -0.34963469187572765, -0.16531046265677385, -0.2727087073174129]",-3.9699215905190943,9.19646143913269,1709322512.9850094,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]",-12.414656836166449,0.9922654783723798,LLS,0.08100584686116587,4.337165092084367,3.003131670180308,"[0.14129668871120668, 0.052307619494511445, 0.09631188741085124, 0.07609422500582147, 0.07134645524268235, 0.05982339427924442, 0.03220413269364419, 0.1071588644235075, 0.12664935051319048, 0.029314209008815855, 0.1055998712939656]","[0.2547973217077296, 0.0991772611347914, 0.18375143880118705, 0.1444235433937998, 0.13570365661687162, 0.11344209801594968, 0.061411900773252065, 0.2046717656302041, 0.24167574688288548, 0.0557253609985158, 0.20154441709352824]","[1.3077518627234468, 0.3261305963858069, 0.19959684400058925, 0.4250175230971644, 0.2924547021272961, 0.36636946352131505, 0.07846067028808781, 0.14457062556616823, 0.24965248051357275, 0.13182339958116557, 0.19414040421424045]",1.3543381299935473,2.818878412246704,,8.0,17.0,391.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.01,10,True,run_ffdbihdf
281,4,0.09104723658247156,0.001531839370727539,6.86100434716596,"[0.4375605464200425, 0.30693597545208595, 0.22280025987924623, 0.3884755949596146, 0.2863021469572777, 0.33125458195250357]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 6},0.01,"[1.88666910713422, 0.9852699681443762, 0.9149184576469868, 1.1428987635922014, 1.0044127760586812, 0.9268352745894942]",3,"[1.28647519816129, 0.3539197192833945, 0.2081780604879643, 0.4702305786963892, 0.3165046246828177, 0.4063609089605085]",2.922574079273076,"[2.143691531548964, 1.1211364684305278, 1.1197527312317004, 1.2714803803105312, 1.1691177630113967, 1.013897757174336]","[-1.9229365816880113, -0.9473136501122866, -0.7764274035548633, -1.1406078399426802, -0.9300386061339938, -0.9475459674294064]",True,0.01,"[-0.6391199918751833, -0.3703229695660285, -0.26210774005023063, -0.4717673879442462, -0.34356810756886014, -0.4030416153083649]",-2.4899278123129136,8.008759021759033,1709322499.5749,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]",-6.664870048861242,0.8233593904902587,LLS,0.07429192828518486,2.8743223854856783,1.9733291056207705,"[0.1190893834195466, 0.08954743233676918, 0.1756925668575962, 0.06790796088437899, 0.12275238821815725, 0.034829875583670816]","[0.22075494986095273, 0.17382281831824117, 0.3433253276768371, 0.13087254036785093, 0.23907915687740292, 0.06635178974492961]","[1.3012163919762958, 0.3593476086508535, 0.2114565587124483, 0.4774041864291715, 0.32136819383448645, 0.4125293639432348]",1.0570525009352827,1.260571002960205,,7.0,15.0,195.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.01,5,True,run_728nrwaq
282,4,0.05682938245679019,0.0025300979614257812,1.413776200331497,"[0.27685556427947744, 0.262276565612498, 0.16400170119188667, 0.3290425890895661]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 5},0.01,"[0.44724032947390935, 0.5664822687861492, 0.13449322606720612, 0.26556037600423255]",3,"[1.2660067780772095, 0.4338815939772837, 0.28756155395743793, 0.576045377753135]",0.7807283870325888,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]","[-0.4179581851679611, -0.4036372773450064, -0.14365299632705542, -0.2874975820086664]",True,0.01,"[-0.3560393275636695, -0.2905335218418245, -0.1827368220568153, -0.3665914608218652]",-1.1959011322841746,6.9388275146484375,1709322486.1244886,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]",-1.2527460408486897,0.5297202882376629,LLS,0.05079109955014022,0.6640053759013975,1.0321764201734285,"[0.03414119715792252, 0.1092941579572472, -0.002002153027189049, -0.0062876890561360255]","[0.08751947579922448, 0.281819722143267, -0.004829474806134161, -0.015535327708434871]","[1.2741781350395438, 0.43913705637505746, 0.2908274767058637, 0.5825801135515525]",0.6155938396123999,0.6016783714294434,,14.0,24.0,216.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.01,3,True,run_hhc3ca8v
283,5,0.04156086523710125,0.0022988319396972656,0.7504441451821113,"[0.1146954000170004, 0.1755166345314816, 0.1171891892728778]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 5},0.01,"[0.22877883543221775, 0.21936656522139036, 0.3022987445285032]",3,"[1.1913586773690898, 0.5446650632374613, 0.35025057748868743]",0.43800225618398536,"[0.30819188498582417, 0.27014702401036017, 0.4463150134554077]","[-0.19905701119942584, -0.19503785442378996, -0.18985692779071184]",True,0.01,"[-0.1289941855341623, -0.18069877246881216, -0.12071671621586588]",-0.4304096742188403,7.18380331993103,1709322474.0787804,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]",-0.5839517934139277,0.24019664832122825,LLS,0.03498214632728345,0.3372078163329127,0.4074012238213598,"[0.05880024660678013, 0.04034336723499896, 0.13726904236644671]","[0.10913487378639831, 0.07510916958657023, 0.2564580856646958]","[1.1964047347075688, 0.5489718057480698, 0.3528475825468131]",0.2527134184156024,0.3781702518463135,"{'path': 'media/images/line vs geodesic_5_a530fd82ad5e5508121a.png', 'size': 25907, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': 'a530fd82ad5e5508121a013c504d9ae66c5478f45fcede79c06ab6f8f122326d'}",10.0,19.0,133.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.01,2,True,run_21nr1uzb
284,4,25.266756647847657,0.0017497539520263672,-42.46207337748579,"[0.05795067579918811, 0.02415335145494346, 0.018088152834769944, 0.031540708584021804, 0.02273227023909352, 0.027059398114985145, 0.006808536100675222, 0.014994609350201192, 0.022877033308058792, 0.010240667546074944, 0.018223784775195984]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 18},0.01,"[-9.606227272136412, -3.7914042850272662, -3.1989079361264476, -4.96912375491044, -3.67585745187912, -4.256973485362182, -1.175137611926976, -2.8028254966153003, -4.044131144473625, -1.667856548157474, -3.273628390870538]",3,"[2.084608220641804, 0.7051507527593812, 0.45523912620866547, 0.9171541899270996, 0.6418703167984329, 0.7881019854484018, 0.17721906211618998, 0.34677110917850196, 0.5761101903345539, 0.28674409912727766, 0.4483918022597086]",14.570637157838693,"[3.1954475256573662, 1.2659835120415546, 1.0580789425328172, 1.6587276879184565, 1.2243913326705242, 1.4211786981468153, 0.3894108239177472, 0.9233170579023782, 1.3376894072740466, 0.5552225181719327, 1.0815338409815232]","[0.27684705720389413, 0.10968222978571827, 0.09166980185955607, 0.14370878426751044, 0.10607876818320028, 0.12312802422310676, 0.033737759665696365, 0.07999430699267918, 0.11589468232010992, 0.04810334671905281, 0.09370188642999656]",True,0.0,"[0.3143378040300031, 0.10699699991478295, 0.06944223975451808, 0.13918405633200748, 0.09750453356424492, 0.11959321178980764, 0.02699885362632412, 0.05307489143330696, 0.08787791566129088, 0.04357093842298537, 0.06845754212652605]",1.1270389866557975,19.348364114761353,1709322460.2788131,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]",1.222546647650521,0.0880009127754509,LLS,1.59890742753202,0.4197691576627354,0.2546691881072081,"[12.330181674513131, 4.897390474798513, 4.153415752622413, 6.4197369422109025, 4.754526418200979, 5.49932616900118, 1.524255436656036, 3.647113261520139, 5.250751667713559, 2.1579706738527498, 4.253103465176762]","[3.4722945828612604, 1.3756657418272729, 1.1497487443923733, 1.8024364721859667, 1.3304701008537243, 1.544306722369922, 0.4231485835834436, 1.0033113648950571, 1.4535840895941563, 0.6033258648909855, 1.1752357274115195]","[2.457977788372288, 0.8366675781316649, 0.543006538517197, 1.0883556307054252, 0.7624408349675915, 0.9351641910414074, 0.21111868084019952, 0.4150213642482769, 0.6871650880505913, 0.3407048006609248, 0.5353066536581794]",0.419659363784412,13.044606924057009,,42.0,88.0,2024.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,10,True,run_c4g9tsl9
285,4,3.638584491788519,0.0024509429931640625,-13.173569004892247,"[0.04152436439443297, 0.021647554630268902, 0.017462609134375973, 0.026532523992097268, 0.0210103913458507, 0.02211369114162698]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 12},0.01,"[-3.595056473877825, -1.8829526970806316, -1.9258890147555172, -2.1138814424204115, -1.9805564606898851, -1.675232916067977]",3,"[1.898158352559199, 0.7077785841454745, 0.4559438233689109, 0.9223207074472888, 0.643703448981255, 0.7931835976182237]",5.60147251860058,"[2.143691531548964, 1.1211364684305278, 1.1197527312317004, 1.2714803803105312, 1.1691177630113967, 1.013897757174336]","[0.11592354961248708, 0.060627248420655366, 0.0605524206175605, 0.06875733601547096, 0.06322191369826591, 0.054828143520659456]",True,0.0,"[0.17680649032798246, 0.06648872592598454, 0.04315192061835321, 0.08649000048689293, 0.06059003723335554, 0.07431610500886665]",0.5078432796014354,13.51585340499878,1709322433.9524417,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]",0.42391061188509926,0.06428264841632154,LLS,0.7140494040147116,0.18030872191328395,0.1502911346386528,"[5.555757693205698, 2.935562493186321, 3.0013298494858436, 3.296143266894139, 3.087288207058797, 2.6124374581869256]","[2.259615081161451, 1.1817637168511832, 1.1803051518492609, 1.3402377163260022, 1.2323396767096626, 1.0687259006949954]","[2.1171428741794616, 0.7961593041428665, 0.5167162193810322, 1.0356615748603106, 0.7255263386367021, 0.8898870842604664]",0.23284743977605457,7.157714605331421,,35.0,71.0,923.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,5,True,run_tey6c8ug
