,true_intercept,model,_timestamp,lr_intercept_err,estimator_coef_err_sum,estimator_intercept_err,X,geodesic_tol,lr_coef_err_sum,linear_intercept_hat,estimator_coef_err_norm,estimator_intercept_err_sum,_wandb,estimator,estimator_coef_hat,lr_intercept_err_norm,estimator_intercept_err_norm,_step,lr_intercept_err_sum,rmsd_geodesic,linear_coef_hat,estimator_intercept_hat,rmsd_linear,true_coef,noise_factor,lr_coef_err_norm,estimator_coef_err,estimator_duration_time,_runtime,linear_noise,lr_duration_time,lr_coef_err,line vs geodesic,mesh_diameter,estimator_coef_hat_fig,n_vertices,n_gr_iterations,n_faces,estimator_y_prediction_fig,estimator_intercept_hat_fig,true_coef_fig,true_intercept_fig,n_gr_function_evaluations,mesh_sequence_vertices,n_gr_jacobian_evaluations,n_X,model,full_run,use_cuda,device_id,estimator,tol_factor,project_dir,torch_dtype,dataset_name,linear_noise,noise_factor,space_dimension,project_linear_noise,n_steps,end_shape,start_shape,n_subdivisions,0
100,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]",2,1709767561.999371,"[0.4312502995546308, 0.1260934205220302, 0.1158286496511592, 0.2148684584657803, 0.13872700724324138, 0.08804875362736153, 0.0312512079317914, 0.06819531525113726, 0.04232811664377134, 0.09213800297375346, 0.1475555714162426]",NaN,"[-0.4471302805850983, -0.13140863037645278, -0.1194263326585046, -0.22200404586531097, -0.14367441457168528, -0.09375934113566596, -0.03258994328632661, -0.07085647563102426, -0.04642686134916196, -0.09448010529414612, -0.15124757731244848]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",0.01,-0.024392497198212293,"[2.5748902838969157, 0.8557639987389122, 0.5893929484138382, 1.164040032839198, 0.803663308646588, 0.9036197328789612, 0.2153710351456668, 0.4301417880661072, 0.6416152890330717, 0.3892718652116929, 0.614404682947896]",NaN,-1.5530040080658254,{'runtime': 5},LR,"[3.062635801415953, 1.1413903213069128, 1.2703242500390526, 1.5935956554325028, 1.2858416007774436, 1.492724323016997, 0.4001114085034225, 0.9685289539025612, 1.2667174733221096, 0.7357370704704792, 0.8689819918295149]",0.5710865384233341,0.5917903603940586,4,1.4962848032808993,,"[3.062635801415953, 1.1413903213069128, 1.2703242500390526, 1.5935956554325028, 1.2858416007774436, 1.492724323016997, 0.4001114085034225, 0.9685289539025612, 1.2667174733221096, 0.7357370704704792, 0.8689819918295149]","[2.5748902838969157, 0.8557639987389122, 0.5893929484138382, 1.164040032839198, 0.803663308646588, 0.9036197328789612, 0.2153710351456668, 0.4301417880661072, 0.6416152890330717, 0.3892718652116929, 0.614404682947896]",0.8030257567244417,"[3.1954475256573662, 1.2659835120415546, 1.0580789425328172, 1.6587276879184565, 1.2243913326705242, 1.4211786981468153, 0.3894108239177472, 0.9233170579023782, 1.3376894072740466, 0.5552225181719327, 1.0815338409815232]",0.1,0.4198892794592739,"['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",0.001981019973754883,6.38515305519104,True,0.001981019973754883,"[-0.1328117242414133, -0.1245931907346418, 0.21224530750623535, -0.06513203248595345, 0.06145026810691934, 0.07154562487018201, 0.0107005845856753, 0.04521189600018305, -0.07097193395193702, 0.18051455229854652, -0.2125518491520083]",,,,,,,,,,,,,,10,2,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,10.0,False,,,,,run_q8eqwccn
101,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]",2,1709767548.3131864,"[0.1349973647603797, 0.07675999960600155, 0.0401529590895377, 0.1680934693565177, 0.1305265072807016, 0.06258392554994807]",0.8114327165882875,"[-0.20258223201621428, -0.10275299462160824, -0.05680798731132597, -0.20342175536987284, -0.15555920244148125, -0.09112126765753326]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",0.01,0.9641301062895088,"[2.075333748611859, 0.8064305778228835, 0.5137172578522167, 1.1172650437299354, 0.7954628086840482, 0.8781549048015478]",0.48421020867204934,-0.8122454394180358,{'runtime': 4},LR,"[2.4404035638111803, 1.1609496630033729, 1.3290833181478396, 1.4080239270636117, 1.447845791463655, 1.016900474507305]",0.2737480181405109,0.35875764451262815,4,0.6131142256430864,,"[2.4404035638111803, 1.1609496630033729, 1.3290833181478396, 1.4080239270636117, 1.447845791463655, 1.016900474507305]","[2.075333748611859, 0.8064305778228835, 0.5137172578522167, 1.1172650437299354, 0.7954628086840482, 0.8781549048015478]",0.3872172003749088,"[2.143691531548964, 1.1211364684305278, 1.1197527312317004, 1.2714803803105312, 1.1691177630113967, 1.013897757174336]",0.1,0.4793588274832336,"[0.3096259259766949, 0.19212078843901748, -0.06025981238144862, 0.17544836550283427, -0.05823907564744224, 0.2527365246986317]",0.0021812915802001953,6.256570339202881,True,0.0021812915802001953,"[0.2967120322622163, 0.039813194572845045, 0.2093305869161393, 0.13654354675308045, 0.27872802845225864, 0.003002717332968974]",,,,,,,,,,,,,,10,2,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,5.0,False,,,,,run_nuz18mkg
102,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]",2,1709767535.2162178,"[0.03784759208914834, 0.04412341680666532, 0.005876068098511489, 0.026757536699302364]",0.07087797545817248,"[-0.038894057250237424, -0.04460326097796519, -0.006177900295644079, -0.027368816271338692]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",0.01,-0.001422772968920183,"[1.6680650546923617, 0.7737939950235473, 0.47944036686119046, 0.97592911107272]",0.04347592173395603,-0.11704403479518538,{'runtime': 5},LR,"[0.5135208102695207, 0.6647142713332346, 0.1480503484278255, 0.2740122332771109]",0.06426359843763915,0.06549364194645486,4,0.11460461369362752,,"[0.5135208102695207, 0.6647142713332346, 0.1480503484278255, 0.2740122332771109]","[1.6680650546923617, 0.7737939950235473, 0.47944036686119046, 0.97592911107272]",0.08582222862018304,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]",0.1,0.02417208659981827,"[0.021785923831407428, 0.034339791002764075, -0.0006080243256691431, 0.015360284949670122]",0.0017185211181640625,6.328582763671875,True,0.0017185211181640625,"[0.008043149302335073, -0.02074272815503886, 0.00922682690690424, 0.002049978976879363]",,,,,,,,,,,,,,10,2,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,3.0,False,,,,,run_e8huw4nq
103,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]",2,1709767515.4618533,"[0.02664136258250749, 0.005335974759363649, -0.001544805262722715]",NaN,"[-0.02686495857494986, -0.005458035297280506, 0.0014661424012817337]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",0.01,-0.0042029271447932,"[1.3520402828242386, 0.7350065529762456, 0.47201949349995626]",NaN,-0.030856851470948632,{'runtime': 5},LR,"[0.3012745678838632, 0.285380603401655, 0.4337958240212806]",0.027214357427375203,0.027452972918810964,5,0.030432532079148426,,"[0.3012745678838632, 0.285380603401655, 0.4337958240212806]","[1.3520402828242386, 0.7350065529762456, 0.47201949349995626]",0.04776097859002989,"[0.30819188498582417, 0.27014702401036017, 0.4463150134554077]",0.1,0.020895964228709877,"['NaN', 'NaN', 'NaN']",0.0020728111267089844,6.7128331661224365,True,0.0020728111267089844,"[-0.006917317101960974, 0.015233579391294829, -0.012519189434127054]","{'size': 25815, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': '41dcdd4ecf654e5caa4a26fccf04dc19c005091405c7d462ea9e5f371fb0740e', 'path': 'media/images/line vs geodesic_5_41dcdd4ecf654e5caa4a.png'}",,,,,,,,,,,,,10,2,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,2.0,False,,,,,run_9554n141
104,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]",2,1709767502.0338562,"[0.3761316721107524, 0.12138509472413904, 0.0740418595272781, 0.15618228058758943, 0.11062175700914334, 0.14331924190762457, 0.03029313800836861, 0.05663149363582204, 0.09728850590416904, 0.047016999997665065, 0.07160747444440868]",NaN,"[-0.3776519821226336, -0.1218997776815427, -0.07437388868127276, -0.15685106423355144, -0.11109078114374282, -0.14389775165360774, -0.0304228670459758, -0.05688528181315239, -0.097710202478676, -0.04722556592610916, -0.07193420934236583]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",0.01,1.3591912615764452,"[2.5197716564530372, 0.851055672941021, 0.5476061582899571, 1.1053538549610071, 0.7755580584124899, 0.9588902211592244, 0.214412965222244, 0.418577966450792, 0.6965756782934694, 0.3441508622356045, 0.538456585976062]",NaN,-1.2899433721226303,{'runtime': 5},LR,"[3.483859227148386, 1.3835586629740595, 1.1401716432237434, 1.8343464433072547, 1.3333190432111104, 1.567072718405084, 0.42634633380570897, 1.0260753430405412, 1.4834256996916342, 0.6089892493056557, 1.183008244678429]",0.4896837125028291,0.49170680898301705,4,1.2845195178569604,,"[3.483859227148386, 1.3835586629740595, 1.1401716432237434, 1.8343464433072547, 1.3333190432111104, 1.567072718405084, 0.42634633380570897, 1.0260753430405412, 1.4834256996916342, 0.6089892493056557, 1.183008244678429]","[2.5197716564530372, 0.851055672941021, 0.5476061582899571, 1.1053538549610071, 0.7755580584124899, 0.9588902211592244, 0.214412965222244, 0.418577966450792, 0.6965756782934694, 0.3441508622356045, 0.538456585976062]",0.41878485787646824,"[3.1954475256573662, 1.2659835120415546, 1.0580789425328172, 1.6587276879184565, 1.2243913326705242, 1.4211786981468153, 0.3894108239177472, 0.9233170579023782, 1.3376894072740466, 0.5552225181719327, 1.0815338409815232]",0.01,0.46269555396698375,"['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",0.002223968505859375,6.406214237213135,True,0.002223968505859375,"[0.2884117014910199, 0.11757515093250492, 0.08209270069092622, 0.17561875538879845, 0.10892771054058614, 0.1458940202582688, 0.03693550988796174, 0.102758285138163, 0.14573629241758757, 0.05376673113372299, 0.10147440369690552]",,,,,,,,,,,,,,10,2,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.01,10.0,False,,,,,run_bln3oysj
105,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]",2,1709767486.0166883,"[0.18728206225043187, 0.06914056721196005, 0.048221372317295896, 0.08736844419272782, 0.06838795086721994, 0.0781461029967192]",NaN,"[-0.18732158050199563, -0.06915541176966333, -0.048231049314945984, -0.08738772152090224, -0.06840154710779955, -0.07816270617571197]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",0.01,0.4489891042687286,"[2.127618446101911, 0.798811145428842, 0.5217856710799749, 1.0365400185661455, 0.7333242522705665, 0.8937170822483189]",NaN,-0.5386600163910187,{'runtime': 5},LR,"[2.2746160907072492, 1.181379207732542, 1.162077577335734, 1.3644520909052769, 1.2363291641298293, 1.0692116051655534]",0.24616510699402225,0.24621712729394768,4,0.5385464998363547,,"[2.2746160907072492, 1.181379207732542, 1.162077577335734, 1.3644520909052769, 1.2363291641298293, 1.0692116051655534]","[2.127618446101911, 0.798811145428842, 0.5217856710799749, 1.0365400185661455, 0.7333242522705665, 0.8937170822483189]",0.23486501801249451,"[2.143691531548964, 1.1211364684305278, 1.1197527312317004, 1.2714803803105312, 1.1691177630113967, 1.013897757174336]",0.01,0.1969328657638013,"['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",0.0015246868133544922,6.781789302825928,True,0.0015246868133544922,"[0.13092455915828527, 0.06024273930201418, 0.04232484610403353, 0.09297171059474564, 0.0672114011184326, 0.05531384799121741]",,,,,,,,,,,,,,10,2,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.01,5.0,False,,,,,run_8mepx0ev
106,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]",2,1709767473.3929336,"[0.026964216993415224, 0.009421653890723691, 0.007054116826535561, 0.014265477636228874]",NaN,"[-0.02698249041205747, -0.009429813340616431, -0.007059419343098672, -0.014276106481947104]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",0.01,0.024221337151051094,"[1.6571816795966283, 0.7390922321076057, 0.4806184155892146, 0.9634370520096466]",NaN,-0.05774782957771968,{'runtime': 5},LR,"[0.510306199822212, 0.6987691430312774, 0.1421381120124209, 0.2747283185617526]",0.03269710960462299,0.03272031152390283,4,0.05770546534690335,,"[0.510306199822212, 0.6987691430312774, 0.1421381120124209, 0.2747283185617526]","[1.6571816795966283, 0.7390922321076057, 0.4806184155892146, 0.9634370520096466]",0.02970201159875461,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]",0.01,0.014804241784341575,"['NaN', 'NaN', 'NaN', 'NaN']",0.002780437469482422,6.514827489852905,True,0.002780437469482422,"[0.004828538855026432, 0.013312143543003918, 0.0033145904914996527, 0.002766064261521095]",,,,,,,,,,,,,,10,2,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.01,3.0,False,,,,,run_16g5adm4
107,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]",2,1709767459.1107483,"[0.011548843871437288, 0.0070902665076955085, 0.004184107600262443]",NaN,"[-0.011549404623912627, -0.0070905754235640606, -0.004184307972994683]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",0.01,0.019680067651282773,"[1.3369477641131684, 0.7367608447245775, 0.4777484063629414]",NaN,-0.022824288020471373,{'runtime': 5},LR,"[0.310564073500596, 0.27480849375852984, 0.4589614228437489]",0.014182892170765354,0.014183562324640872,5,0.02282321797939524,,"[0.310564073500596, 0.27480849375852984, 0.4589614228437489]","[1.3369477641131684, 0.7367608447245775, 0.4777484063629414]",0.012972038220675284,"[0.30819188498582417, 0.27014702401036017, 0.4463150134554077]",0.01,0.013685329699362111,"['NaN', 'NaN', 'NaN']",0.0022521018981933594,6.4809324741363525,True,0.0022521018981933594,"[0.0023721885147718336, 0.0046614697481696665, 0.012646409388341271]","{'format': 'png', 'height': 800, 'sha256': '47be77628b4d294b55c2d8b739b7a3eb80a7c5e15361ef159d60437d835f16f2', 'path': 'media/images/line vs geodesic_5_47be77628b4d294b55c2.png', 'size': 25712, '_type': 'image-file', 'width': 800}",,,,,,,,,,,,,10,2,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.01,2.0,False,,,,,run_orqqi71i
108,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]",2,1709767444.9537406,"[0.3489793138077979, 0.11878857436501689, 0.07709510236476452, 0.1545227963324891, 0.10824999341521102, 0.13277294824676644, 0.029974254739059264, 0.05892399499950374, 0.09756247677867524, 0.04837266150578562, 0.07600188641008404]",NaN,"[-0.3489793138077988, -0.11878857436501722, -0.07709510236476469, -0.15452279633248944, -0.10824999341521135, -0.13277294824676678, -0.029974254739059347, -0.058923994999503904, -0.09756247677867548, -0.04837266150578573, -0.07600188641008421]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",0.01,1.3415239332790223,"[2.4926192981500828, 0.8484591525818989, 0.5506594011274435, 1.1036943707059068, 0.7731862948185576, 0.9483439274983662, 0.21409408195293467, 0.4208704678144737, 0.6968496491679756, 0.34550652374372504, 0.5428509979417374]",NaN,-1.251244002965157,{'runtime': 5},LR,"[3.4992371224066097, 1.3863399308299298, 1.1586699779668244, 1.8164220989152036, 1.3407936037855002, 1.5562894455936285, 0.4264319160239073, 1.0110963484210538, 1.4648628696290316, 0.6080072450520438, 1.1843547218704518]",0.4659078065981612,0.4659078065981624,4,1.2512440029651537,,"[3.4992371224066097, 1.3863399308299298, 1.1586699779668244, 1.8164220989152036, 1.3407936037855002, 1.5562894455936285, 0.4264319160239073, 1.0110963484210538, 1.4648628696290316, 0.6080072450520438, 1.1843547218704518]","[2.4926192981500828, 0.8484591525818989, 0.5506594011274435, 1.1036943707059068, 0.7731862948185576, 0.9483439274983662, 0.21409408195293467, 0.4208704678144737, 0.6968496491679756, 0.34550652374372504, 0.5428509979417374]",0.4224907977903713,"[3.1954475256573662, 1.2659835120415546, 1.0580789425328172, 1.6587276879184565, 1.2243913326705242, 1.4211786981468153, 0.3894108239177472, 0.9233170579023782, 1.3376894072740466, 0.5552225181719327, 1.0815338409815232]",0.0,0.4606207644830192,"['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",0.0021255016326904297,6.512312650680542,True,0.0021255016326904297,"[0.30378959674924344, 0.12035641878837522, 0.10059103543400716, 0.1576944109967473, 0.11640227111497592, 0.13511074744681295, 0.03702109210616006, 0.08777929051867561, 0.12717346235498497, 0.052784726880111155, 0.1028208808889286]",,,,,,,,,,,,,,10,2,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,10.0,False,,,,,run_eb7klflj
109,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]",2,1709767427.493947,"[0.19600594552666784, 0.07370875112000042, 0.047837797053728315, 0.09588196843106656, 0.06716952254065667, 0.0823861069981131]",NaN,"[-0.1960059455266685, -0.07370875112000075, -0.04783779705372848, -0.09588196843106687, -0.06716952254065689, -0.08238610699811344]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",0.01,0.464737620962677,"[2.136342329378147, 0.8033793293368824, 0.5214020958164073, 1.0450535428044845, 0.7321058239440033, 0.8979570862497128]",NaN,-0.562990091670235,{'runtime': 4},LR,"[2.270779726913742, 1.1876027526106598, 1.1861369809115931, 1.346859764236458, 1.2384286057718124, 1.0740064222258676]",0.25813239385107656,0.25813239385107745,4,0.5629900916702328,,"[2.270779726913742, 1.1876027526106598, 1.1861369809115931, 1.346859764236458, 1.2384286057718124, 1.0740064222258676]","[2.136342329378147, 0.8033793293368824, 0.5214020958164073, 1.0450535428044845, 0.7321058239440033, 0.8979570862497128]",0.231518678104876,"[2.143691531548964, 1.1211364684305278, 1.1197527312317004, 1.2714803803105312, 1.1691177630113967, 1.013897757174336]",0.0,0.19767433065231557,"['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",0.002084970474243164,6.224400997161865,True,0.002084970474243164,"[0.12708819536477822, 0.06646628418013201, 0.06638424967989276, 0.07537938392592669, 0.06931084276041566, 0.06010866505153167]",,,,,,,,,,,,,,10,2,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,5.0,False,,,,,run_n79d6ed8
110,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]",2,1709767413.5762625,"[0.02565395275984983, 0.011482477015021477, 0.007452254946287484, 0.014936659242433148]",NaN,"[-0.02565395275984983, -0.011482477015021477, -0.007452254946287484, -0.014936659242433148]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",0.01,0.01489922318597342,"[1.6558714153630631, 0.7411530552319034, 0.48101655370896645, 0.9641082336158509]",NaN,-0.05952534396359194,{'runtime': 5},LR,"[0.5101796203826384, 0.6918331289228856, 0.14011485962447395, 0.27449205053258724]",0.032689638476344964,0.032689638476344964,4,0.05952534396359194,,"[0.5101796203826384, 0.6918331289228856, 0.14011485962447395, 0.27449205053258724]","[1.6558714153630631, 0.7411530552319034, 0.48101655370896645, 0.9641082336158509]",0.028867234848199263,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]",0.0,0.008416107888235606,"['NaN', 'NaN', 'NaN', 'NaN']",0.0013647079467773438,6.647490501403809,True,0.0013647079467773438,"[0.004701959415452817, 0.006376129434612188, 0.0012913381035526972, 0.002529796232355719]",,,,,,,,,,,,,,10,2,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,3.0,False,,,,,run_pivq63sc
111,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]",2,1709767396.1503744,"[0.01199209280232627, 0.006601995184595477, 0.004284768104077463]",NaN,"[-0.01199209280232627, -0.006601995184595477, -0.004284768104077463]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",0.01,0.005483344903657428,"[1.3373910130440574, 0.7362725734014774, 0.4778490668667564]",NaN,-0.02287885609099921,{'runtime': 5},LR,"[0.3098411466192958, 0.27159269193285357, 0.4487034288031001]",0.014344192828554245,0.014344192828554245,5,0.02287885609099921,,"[0.3098411466192958, 0.27159269193285357, 0.4487034288031001]","[1.3373910130440574, 0.7362725734014774, 0.4778490668667564]",0.012654816032931226,"[0.30819188498582417, 0.27014702401036017, 0.4463150134554077]",0.0,0.003242614308063866,"['NaN', 'NaN', 'NaN']",0.002500295639038086,6.428476333618164,True,0.002500295639038086,"[0.0016492616334716217, 0.0014456679224933988, 0.0023884153476924075]","{'_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': '79a3d51bf577e5fac5f8c661c934981625c388abf3c8a3da2273a45310cafd2c', 'path': 'media/images/line vs geodesic_5_79a3d51bf577e5fac5f8.png', 'size': 25955}",,,,,,,,,,,,,10,2,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,2.0,False,,,,,run_zlia84d2
