,X,model,n_gr_iterations,n_gr_function_evaluations,lr_coef_err,linear_coef_hat,lr_duration_time,lr_intercept_err,_wandb,lr_coef_err_sum,linear_intercept_hat,estimator_duration_time,estimator_intercept_err_sum,_runtime,geodesic_tol,rmsd_geodesic,estimator_intercept_err_norm,estimator,noise_factor,lr_coef_err_norm,estimator_coef_err_norm,n_gr_jacobian_evaluations,rmsd_linear,linear_noise,true_intercept,estimator_coef_err,lr_intercept_err_sum,lr_intercept_err_norm,true_coef,_timestamp,line vs geodesic,estimator_intercept_err,estimator_intercept_hat,_step,estimator_coef_hat,estimator_coef_err_sum,synthetic_tan_vec_length,n_X,model,full_run,use_cuda,device_id,estimator,tol_factor,project_dir,torch_dtype,dataset_name,linear_noise,noise_factor,space_dimension,project_linear_noise,synthetic_tan_vec_length,0
283,"[-0.5, -0.25, 0, 0.25, 0.5]",3,14.0,234.0,"[-2.3752187546856884, -2.211866446255344, -0.7212253746698376, -1.4127322224408942]","[0.15216955015024142, 1.2154185511860245, -0.027107767065230753, -0.05292095093973525]",0.002318143844604492,"[-0.3221016193265094, -0.4423530822275484, -0.17978690241841183, -0.3587826520964348]",{'runtime': 5},-6.721042798051765,"[1.308115843276704, 0.28731749598933354, 0.29377739634426714, 0.5903889222769829]",0.621525764465332,1.1811956097823375,7.067887544631958,0.01,0.13651979042360174,0.6194906454187079,LLS,0.01,3.6124777759968727,2.744742861828611,26.0,0.19869173424509656,True,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]","[1.618439845339183, 1.857835182213691, 0.5532964411402792, 1.0754428522837096]",-1.3030242560689045,0.6785823636490493,"[2.52738830483593, 3.4272849974413684, 0.6941176076046068, 1.359811271501159]",1709938239.5826485,,"[0.2756494970615997, 0.4214309572092438, 0.1614405170963686, 0.32267463841512567]","[1.2017930678544797, 0.26093662214765007, 0.27349805474453087, 0.5490150009027205]",6,"[0.25621177372738935, 1.3411294562773504, -0.03136569493570519, -0.0609415043483518]",5.1050143209768635,5.0,5,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.01,3,True,5.0,run_o120eva5
284,"[-0.5, -0.25, 0, 0.25, 0.5]",3,11.0,140.0,"[-1.263006805614439, -0.9879928385647988, -1.0657082741956208]","[0.2779526193146815, 0.3627422814870018, 1.1658667930814173]",0.0019683837890625,"[-0.10222210871430404, -0.22191489220355864, -0.24598130753343028]",{'runtime': 5},-3.316707918374859,"[1.223176811527427, 0.5077556860133233, 0.2275829912292487]",0.394528865814209,0.6238856462161898,6.795006990432739,0.01,0.14328807500622906,0.3694239412609654,LLS,0.01,1.925370137343136,1.196353928483553,20.0,0.22436083018215136,True,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]","[0.6444964479404593, 0.7000946850329726, 0.7250892929693167]",-0.570118308451293,0.3467021524991907,"[1.5409594249291203, 1.3507351200518007, 2.231575067277038]",1709938226.959706,"{'path': 'media/images/line vs geodesic_7_9f8f9a77e30e355d88b2.png', 'size': 29746, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': '9f8f9a77e30e355d88b2ce7be08953e9d30ad8776b59712cb5310e4e461f1c41'}","[0.1425828331593919, 0.22804218100038237, 0.2532606320564155]","[1.1261456544721993, 0.47502968291917824, 0.2062785384675852]",7,"[0.43001911285633704, 0.4214277783445784, 1.377135272884605]",2.0696804259427486,5.0,5,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.01,2,True,5.0,run_bf4j4s93
285,"[-0.5, -0.25, 0, 0.25, 0.5]",3,,,"[105.86885740892396, 41.943492059313606, 35.055374183095616, 54.95555901401613, 40.56549524609534, 47.08528734664107, 12.901629164556544, 30.590557711053837, 44.319190967455334, 18.395161596173427, 35.83246198674951]","[121.8460950372108, 48.27340961952138, 40.345768895759704, 63.24919745360842, 46.68745190944796, 54.19118083737514, 14.84868328414528, 35.20714300056573, 51.00763800382557, 21.17127418703309, 41.24013119165713]",0.001430988311767578,"[35.97913523288459, 12.246886884403365, 7.948365430345361, 15.93102045261196, 11.160378274427416, 13.688650505142917, 3.090291378576383, 6.074957169860318, 10.058514664881086, 4.987133795700967, 7.83565684529208]",{'runtime': 5},467.5130666840744,"[38.122775217226874, 12.976557462620246, 8.42192972910804, 16.880192026985377, 11.825314575830763, 14.504221484394517, 3.2744112057902584, 6.436903642675288, 10.657801837270386, 5.284267657938907, 8.302505956823733]",,,6.17125391960144,0.01,,,LLS,0.0,160.5235813091067,,,,True,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]",,129.00099063412645,48.03425107565271,"[15.977237628286831, 6.329917560207775, 5.290394712664087, 8.293638439592282, 6.121956663352623, 7.105893490734078, 1.9470541195887363, 4.6165852895118915, 6.688447036370235, 2.776112590859664, 5.4076692049076165]",1709938213.137241,,,,3,,,,5,3,False,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,10,True,5.0,run_s8qtxgv1
286,"[-0.5, -0.25, 0, 0.25, 0.5]",3,100.0,3796.0,"[32.35152186566074, 16.919631597653208, 16.898748926994884, 19.18854682214969, 17.643741329827762, 15.30123853083842]","[43.06997952340557, 22.525313939805848, 22.497512583153387, 25.545948723702345, 23.489330144884743, 20.3707273167101]",0.002676963806152344,"[13.203341342067771, 4.965164695999085, 3.2224469612687745, 6.458795697972995, 4.52466955277846, 5.549688248575225]",{'runtime': 18},118.3034290731247,"[15.143677725919252, 5.694835274215967, 3.6960112600314536, 7.407967272346413, 5.189605854181806, 6.365259227826825]",9.675674200057983,-12.200321296184878,15.858171463012695,0.01,NaN,5.325978185673218,LLS,0.0,50.31990116802256,614.3693862384471,292.0,104290099.360446,True,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]","[-397.7990065810617, -207.7026862097572, -180.605573047774, -247.12074203249423, -204.53944800212597, -201.3501112583699]",37.92410649866231,17.38829961664196,"[10.71845765774482, 5.6056823421526385, 5.598763656158502, 6.357401901552656, 5.845588815056983, 5.069488785871679]",1709938186.4371564,,"[-3.712964112092045, -1.6948827874049237, -1.4503871202558465, -2.027072497226391, -1.6592783710165322, -1.65573640818914]","[4.3293073074964, 1.8666356329145315, 1.491422678912384, 2.2862066108592547, 1.7927250353200013, 1.8956866433304955]",6,"[1068.759601794762, 486.7195617514205, 393.1327151379684, 594.1885756556767, 469.1958487595126, 491.93606897353715]",-1439.117567131583,5.0,5,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,5,True,5.0,run_rvqv9bk4
287,"[-0.5, -0.25, 0, 0.25, 0.5]",3,46.0,873.0,"[0.7544759188207517, 1.0231130659888978, 0.20720797780266031, 0.4059308403562667]","[3.2818642236566817, 4.450398063430266, 0.9013255854072671, 1.7657421118574257]",0.0024993419647216797,"[0.8969144386147347, 0.401450783130503, 0.2605460111404106, 0.5222160290313407]",{'runtime': 9},2.390727802968577,"[2.527131901217948, 1.131121361347385, 0.7341103099030896, 1.4713876034047584]",2.252985954284668,-0.7928645699449555,9.385414600372314,0.01,3.894760654708354,0.48147904375773287,LLS,0.0,1.350447796508637,20.266900031584747,97.0,789.6484827694737,True,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]","[-12.22702929642422, -12.599432462569313, -4.549655058299019, -9.044442047262091]",2.081127261916989,1.142896341043281,"[2.52738830483593, 3.4272849974413684, 0.6941176076046068, 1.359811271501159]",1709938163.4345436,,"[-0.28036078732558467, -0.37865502094101056, -0.04591809460402252, -0.08793066707433772]","[1.8448207148219609, 1.0727786153029093, 0.501238371389616, 1.0006346023557593]",6,"[19.893277145805087, 18.692165368424615, 6.685303305222156, 13.287611592749622]",-38.42055886455464,5.0,5,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,3,True,5.0,run_6tq2mwy2
288,"[-0.5, -0.25, 0, 0.25, 0.5]",3,30.0,406.0,"[0.25489753178581465, 0.22343161190857197, 0.3691355965909629]","[1.7958569567149352, 1.5741667319603727, 2.600710663868001]",0.002589702606201172,"[0.39677998567081585, 0.2184388995250629, 0.1417692687142042]",{'runtime': 6},0.8474647402853495,"[1.722178905912547, 0.9481094777419448, 0.6153335674768832]",1.0637965202331543,-0.3976181955424015,7.372813940048218,0.01,1.4450599660126084,0.2422116176393309,LLS,0.0,0.5011541934186815,6.155032514829743,58.0,14.54317435990228,True,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]","[-3.304606667206029, -3.5324552913021288, -3.8060162438723775]",0.7569881539100829,0.4746034506895347,"[1.5409594249291203, 1.3507351200518007, 2.231575067277038]",1709938148.04199,"{'path': 'media/images/line vs geodesic_7_456c3f20e1a0e517d3ac.png', 'size': 29449, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': '456c3f20e1a0e517d3ac6ff29b5bf9fc9e8c5f578cc6213b3a6a1ef76927c220'}","[-0.12987592048319807, -0.07930122791283412, -0.18844104714636933]","[1.43785435697962, 0.7993171373411122, 0.6546123019299945]",7,"[6.065221198178026, 5.558060749780659, 6.535550134864834]",-10.643078202380536,5.0,5,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,2,True,5.0,run_5tklqywz
289,"[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",3,39.0,1725.0,"[-25.225014472538447, -6.525274537398834, -6.850828041979944, -10.7010416097144, -6.612109977233819, -4.774106231480459, -3.85937488807979, 0.13453937489869094, -6.015814794909549, -2.9900301630102506, 1.063425669239158]","[-9.247776844251616, -0.19535697719105888, -1.5604333293158572, -2.4074031701221177, -0.4901533138811972, 2.331787259253619, -1.912320768491054, 4.7511246644105825, 0.6726322414606862, -0.21391757215058704, 6.471094874146774]",0.0014684200286865234,"[3.5940452050327703, -0.1891743450071326, 0.7499716492392234, 0.8093496509179232, 0.025161091088116927, -1.4015708304914227, 0.8655022253362482, -2.2496618878219055, -0.3570919527532878, -0.018798810348172657, -3.0465441649008937]",{'runtime': 15},-72.35562967220764,"[5.737685189375055, 0.5404962332097494, 1.2235359480019024, 1.758521225291341, 0.6900973924914635, -0.5859998512398229, 1.0496220525501236, -1.8877154150069353, 0.2421952196360126, 0.27833505188976676, -2.57969505336924]",10.694443702697754,3.571358534552485,17.04543972015381,0.01,2.1683678748684247,1.1724720222388378,GLS,0.6,31.112904806989857,3.685011660029955,75.0,32.97460769490463,True,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]","[2.4171347585598433, 1.0311017270846108, 0.6411597259241404, 1.4375643484376257, 1.0487112857416152, 1.09741895183591, 0.5259749501159976, 0.7033350875502871, 0.8238409582965112, 0.5806894828803366, 0.32334944187610404]",-1.2188121697085328,5.599540891214602,"[15.977237628286831, 6.329917560207775, 5.290394712664087, 8.293638439592282, 6.121956663352623, 7.105893490734078, 1.9470541195887363, 4.6165852895118915, 6.688447036370235, 2.776112590859664, 5.4076692049076165]",1709938130.9652247,,"[0.2597988582266313, 0.3903034252297809, 0.26784231184404933, 0.3952101421082575, 0.31340514979975215, 0.4886734312071907, -0.0018899576399726836, 0.3189803952347824, 0.4567610355627824, 0.18821217850151029, 0.4940615644777206]","[1.0830931028902675, 0.15034776374299214, 0.08706793802482322, 0.276943797922181, 0.167581865599484, 0.1301341179576711, 0.11053373616283732, -0.016096658159491323, 0.024977152487718448, 0.04005183843175336, -0.08052415134536332]",6,"[1.506999878181, 2.011605077433086, 2.5550555465135796, 2.27605632635355, 1.9634662487074903, 2.4758982060755574, 0.3204335163637231, 2.621366639561097, 3.532736041638834, 0.9359033808815836, 3.641245790859897]",10.63028071830298,5.0,30,3,True,False,-1,GLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.6,10,True,5.0,run_2jzeow9p
290,"[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",3,17.0,455.0,"[-12.073144049596891, -4.240664063152574, -4.12415848111955, -6.013271132836783, -5.075073221917084, -4.029390288761333]","[-1.354686391852072, 1.3650182790000651, 1.4746051750389515, 0.3441307687158731, 0.7705155931398985, 1.0400984971103453]",0.0021216869354248047,"[0.2284691162395338, -0.7686417303153923, -0.5101762609934983, -0.4760281332129518, -0.33320757735245443, -0.8599567923425805]",{'runtime': 7},-35.55570123738422,"[2.168805500091013, -0.03897115209851031, -0.03661196223081936, 0.473143441160466, 0.33172872405089215, -0.04438581309098076]",2.538388729095459,2.4879948892114614,8.728911638259888,0.01,1.0373552217973303,1.027572048397701,GLS,0.6,16.090509816044143,9.81494896258007,35.0,4.610393575168728,True,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]","[6.313682480429591, 3.186926910371123, 3.294025496386965, 3.8673566006170335, 3.4213861860637573, 2.9666814896360156]",-2.7195413779773436,1.4072824243378652,"[10.71845765774482, 5.6056823421526385, 5.598763656158502, 6.357401901552656, 5.845588815056983, 5.069488785871679]",1709938108.0259843,,"[0.33166862772790284, 0.45557695952835375, 0.3944018047953823, 0.5212792099170749, 0.35446208141374547, 0.430606205829002]","[1.0777727461158588, 0.1436014349845059, 0.015107059580114596, 0.24323304251318775, 0.17887228998746152, 0.22268113479990237]",6,"[0.8814447843681729, 1.3993006364355935, 1.7342648684261974, 1.0980361831564949, 1.4391433326419207, 0.8907552890178929]",23.05005916350449,5.0,30,3,True,False,-1,GLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.6,5,True,5.0,run_o4pgu4ks
291,"[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",3,15.0,243.0,"[-2.9964857170443686, -2.0942989497679347, -1.2213600172307848, -1.6759097353424297]","[-0.4690974122084387, 1.3329860476734336, -0.527242409626178, -0.3160984638412706]",0.002531766891479492,"[0.05554781474514936, -0.4002197209889172, 0.07852692427890157, -0.2147767094319688]",{'runtime': 6},-7.988054419385517,"[1.685765277348363, 0.32945085722796474, 0.5520912230415805, 0.7343948649414489]",0.8489859104156494,1.1607730970880996,7.156179666519165,0.01,0.6878125575401184,0.6196061694520086,GLS,0.6,4.203023730144227,2.3524372337169317,27.0,2.293508033193631,True,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]","[1.3916795715681831, 1.5631969741219045, 0.6091491046715314, 0.884613755845771]",-0.4809216913968351,0.46428105447297424,"[2.52738830483593, 3.4272849974413684, 0.6941176076046068, 1.359811271501159]",1709938091.9302206,,"[0.281748417351565, 0.39159166472903456, 0.11645667370303342, 0.3709763413044668]","[1.2001208850322993, 0.28995942803003244, 0.316396889503234, 0.5060698342125167]",6,"[0.39274256718101264, 1.5964343001520105, -0.1223969648363731, 0.09319543771619412]",4.44863940620739,5.0,30,3,True,False,-1,GLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.6,3,True,5.0,run_il7gtz24
292,"[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",3,21.0,280.0,"[-7.819007894918297, 3.78161181206307, 0.03631139729301891]","[-6.2780484699891765, 5.132346932114871, 2.267886464570057]",0.002234458923339844,"[6.999770906112987, -6.25059183418121, -0.30308873894704924]",{'runtime': 6},-4.001084685562208,"[8.325169826354719, -5.520921255964328, 0.1704755598156297]",0.9660496711730956,0.7919891940249977,7.321799993515015,0.01,1.8200484565580255,0.5033166030335998,GLS,0.6,8.685550695005064,2.9904668838823865,40.0,46.254909613365434,True,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]","[-1.6090470134185857, -1.737536789817447, -1.826150540409208]",0.4460903329847275,9.389278662350756,"[1.5409594249291203, 1.3507351200518007, 2.231575067277038]",1709938076.761947,"{'path': 'media/images/line vs geodesic_7_09ea7d5119eb9b4ae83f.png', 'size': 32951, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': '09ea7d5119eb9b4ae83f6a8265c06753911d9b125f2a914c2500061a6cea6832'}","[0.1502544936934771, 0.4323112311314865, 0.20942346920003413]","[1.0578449267086811, 0.25517824305129816, 0.23220670368563304]",7,"[1.3371124482747785, 2.339113777564778, 3.5208573344948486]",-5.17273434364524,5.0,30,3,True,False,-1,GLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.6,2,True,5.0,run_huskffm4
293,"[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",3,9.0,437.0,"[-16.097933247510486, -5.944776868702515, -4.451011615200577, -7.779435458724281, -5.542056946341727, -6.715592363442582, -1.663926953542466, -3.637481863436468, -5.632883749592018, -2.5362007756205496, -4.398714038142276]","[-0.12069561922365432, 0.3851406915052597, 0.8393830974635101, 0.514202980868001, 0.5798997170108955, 0.3903011272914963, 0.28312716604627025, 0.9791034260754238, 1.0555632867782163, 0.23991181523911417, 1.0089551667653405]",0.0021314620971679688,"[-0.6479407954031806, -0.44512561303170434, -0.4223129289786278, -0.5796680756058703, -0.46314275365357616, -0.5060547579258237, -0.15659062326450288, -0.41266171970177695, -0.5627372814992742, -0.20693469169383263, -0.499879615031384]",{'runtime': 7},-64.40001388025595,"[1.4956991889391045, 0.28454496518517763, 0.051251369784051176, 0.3695034987675474, 0.2017935477497704, 0.309516221325776, 0.027529203949372538, -0.05071524688680703, 0.03654989089002619, 0.09019917054410674, -0.033030503499730635]",2.6871206760406494,3.5884305812709743,8.970362901687622,0.01,0.6154650175073042,1.1267457012841382,GLS,0.4,22.894078479315876,16.83331377014948,19.0,1.1085125392671769,True,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]","[11.11162677556888, 4.426562265809619, 3.610758545675724, 5.8092220682967515, 4.233602831412332, 5.038647584787273, 1.330635277428824, 3.111247115074215, 4.615633145322337, 1.9496850604742648, 3.694043670568002]",-4.903048855789553,1.5514848256447729,"[15.977237628286831, 6.329917560207775, 5.290394712664087, 8.293638439592282, 6.121956663352623, 7.105893490734078, 1.9470541195887363, 4.6165852895118915, 6.688447036370235, 2.776112590859664, 5.4076692049076165]",1709938061.81637,,"[0.3689270352160208, 0.3322068751756984, 0.3222753085626541, 0.42613993353666846, 0.3481154742790871, 0.383300519171669, 0.12371272212330134, 0.3161172578269473, 0.4266081983981027, 0.15662275617918153, 0.3844045008016433]","[1.1094621782628955, 0.2201874376207653, 0.06161685323961513, 0.2909985599247237, 0.1660704848596915, 0.23697612019180597, 0.0251654237339975, -0.006098106973890584, 0.06366791369191273, 0.07339980890099825, 0.009915175479059938]",6,"[0.8551434692625038, 0.7323577661865197, 1.0198577625417988, 0.9555182227187252, 0.8638776719081364, 0.7696519169255838, 0.3584092160212202, 1.0666436012802527, 1.2555140902646995, 0.3696287185753592, 1.1258642138892183]",48.93166434041822,5.0,30,3,True,False,-1,GLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.4,10,True,5.0,run_0jbb8be9
